S2887	S	Senate	29/04/2016	02/11/2016	28/04/2016	R	AK	2	REFERRED
SRES345	SRES	Senate	13/01/2016	02/11/2016	12/01/2016	R	ND	3	REFERRED
S438	S	Senate	11/02/2015	08/11/2016	10/02/2015	R	WY	7	REFERRED
HR6455	HR	House	08/12/2016	12/12/2016	07/12/2016	D	CA	5	REFERRED
HR2246	HR	House	09/05/2015	02/11/2016	08/05/2015	R	LA	4	REFERRED
SRES104	SRES	Senate	19/03/2015	02/11/2016	18/03/2015	R	AZ	6	REFERRED
HR84	HR	House	07/01/2015	14/02/2017	06/01/2015	D	TX	4	REFERRED
S750	S	Senate	18/03/2015	08/11/2016	17/03/2015	R	AZ	6	REFERRED
HR355	HR	House	15/01/2015	02/11/2016	14/01/2015	R	WI	4	REFERRED
S1473	S	Senate	03/06/2015	15/02/2017	02/06/2015	D	MA	2	REFERRED
S1136	S	Senate	30/04/2015	02/11/2016	29/04/2015	D	MT	2	REFERRED
S352	S	Senate	04/02/2015	15/02/2017	03/02/2015	R	NH	2	REFERRED
HR2583	HR	House	30/05/2015	21/01/2017	29/05/2015	R	OR	17	REFERRED
HR2393	HR	House	19/05/2015	09/01/2017	18/05/2015	R	TX	20	REFERRED
HR5323	HR	House	26/05/2016	07/02/2017	25/05/2016	R	PA	3	REFERRED
HR272	HR	House	13/01/2015	24/12/2016	12/01/2015	R	MI	7	REFERRED
SRES256	SRES	Senate	16/09/2015	02/11/2016	15/09/2015	R	NE	3	REFERRED
S1964	S	Senate	06/08/2015	02/11/2016	05/08/2015	D	OR	2	REFERRED
HR416	HR	House	21/01/2015	02/11/2016	20/01/2015	R	NJ	4	REFERRED
S528	S	Senate	13/02/2015	02/11/2016	12/02/2015	D	PA	2	REFERRED
HR635	HR	House	03/02/2015	02/11/2016	02/02/2015	D	NY	10	REFERRED
HR3464	HR	House	10/09/2015	02/11/2016	09/09/2015	D	AZ	3	REFERRED
HR5419	HR	House	10/06/2016	02/11/2016	09/06/2016	R	NH	3	REFERRED
HR1402	HR	House	18/03/2015	02/11/2016	17/03/2015	D	CA	4	REFERRED
S2034	S	Senate	16/09/2015	11/01/2017	15/09/2015	R	PA	2	REFERRED
S1100	S	Senate	28/04/2015	02/11/2016	27/04/2015	R	SD	3	REFERRED
HR5553	HR	House	22/06/2016	02/11/2016	21/06/2016	R	MO	3	REFERRED
HRES422	HRES	House	17/09/2015	11/01/2017	16/09/2015	R	PA	3	REFERRED
S149	S	Senate	14/01/2015	02/11/2016	13/01/2015	R	UT	2	REFERRED
HR5946	HR	House	08/09/2016	14/01/2017	07/09/2016	R	IL	26	Passed
HRES295	HRES	House	04/06/2015	11/01/2017	03/06/2015	D	TX	12	REFERRED
S178	S	Senate	14/01/2015	15/02/2017	13/01/2015	R	TX	55	Passed
HR4117	HR	House	20/11/2015	02/11/2016	19/11/2015	D	FL	4	REFERRED
HR720	HR	House	05/02/2015	11/01/2017	04/02/2015	R	NY	32	Passed
S2208	S	Senate	28/10/2015	02/12/2016	27/10/2015	D	WA	2	REFERRED
HR4009	HR	House	17/11/2015	02/03/2017	16/11/2015	D	NY	4	REFERRED
S514	S	Senate	13/02/2015	14/02/2017	12/02/2015	D	CT	2	REFERRED
HR4983	HR	House	19/04/2016	02/11/2016	18/04/2016	R	VA	7	REFERRED
HR5167	HR	House	07/05/2016	02/12/2016	06/05/2016	R	NY	3	REFERRED
S1260	S	Senate	08/05/2015	02/11/2016	07/05/2015	D	FL	2	REFERRED
S2354	S	Senate	04/12/2015	02/11/2016	03/12/2015	R	NE	2	REFERRED
HR5410	HR	House	09/06/2016	09/12/2016	08/06/2016	R	TX	4	REFERRED
HR5683	HR	House	08/07/2016	09/12/2016	07/07/2016	R	NY	4	REFERRED
HR4774	HR	House	18/03/2016	06/12/2016	17/03/2016	D	FL	7	REFERRED
HRES390	HRES	House	29/07/2015	11/01/2017	28/07/2015	D	CA	4	REFERRED
S2737	S	Senate	18/03/2016	22/12/2016	17/03/2016	D	MN	2	REFERRED
HR4282	HR	House	18/12/2015	02/11/2016	17/12/2015	D	PA	4	REFERRED
HR4536	HR	House	12/02/2016	02/11/2016	11/02/2016	R	OH	4	REFERRED
S1238	S	Senate	08/05/2015	02/11/2016	07/05/2015	R	UT	2	REFERRED
HR3640	HR	House	30/09/2015	08/12/2016	29/09/2015	R	FL	6	REFERRED
HR4419	HR	House	02/02/2016	20/01/2017	01/02/2016	D	DC	28	Passed
HR3243	HR	House	29/07/2015	21/01/2017	28/07/2015	R	NJ	8	REFERRED
HR595	HR	House	29/01/2015	02/11/2016	28/01/2015	D	PA	4	REFERRED
S1293	S	Senate	13/05/2015	02/11/2016	12/05/2015	D	ND	3	REFERRED
SRES505	SRES	Senate	22/06/2016	02/11/2016	21/06/2016	R	TN	6	REFERRED
HR4414	HR	House	02/02/2016	02/11/2016	01/02/2016	D	MI	4	REFERRED
HRES28	HRES	House	13/01/2015	11/01/2017	12/01/2015	D	CA	3	REFERRED
HJRES8	HJRES	House	07/01/2015	14/02/2017	06/01/2015	R	AZ	4	REFERRED
HRES207	HRES	House	17/04/2015	11/01/2017	16/04/2015	R	NY	9	REFERRED
SRES305	SRES	Senate	05/11/2015	02/11/2016	04/11/2015	R	MO	3	REFERRED
S2222	S	Senate	30/10/2015	02/11/2016	29/10/2015	D	MN	2	REFERRED
HR3843	HR	House	29/10/2015	20/01/2017	28/10/2015	R	CO	21	REFERRED
HR5889	HR	House	15/07/2016	20/01/2017	14/07/2016	D	MP	29	Passed
S444	S	Senate	11/02/2015	02/11/2016	10/02/2015	D	NH	2	REFERRED
SJRES25	SJRES	Senate	18/11/2015	02/11/2016	17/11/2015	R	AZ	2	REFERRED
S1519	S	Senate	05/06/2015	02/11/2016	04/06/2015	R	CO	5	REFERRED
S2191	S	Senate	22/10/2015	02/11/2016	21/10/2015	D	OR	2	REFERRED
HR4830	HR	House	23/03/2016	02/11/2016	22/03/2016	R	AZ	3	REFERRED
HR559	HR	House	28/01/2015	02/11/2016	27/01/2015	R	NJ	4	REFERRED
S3166	S	Senate	13/07/2016	03/11/2016	12/07/2016	R	IA	2	REFERRED
S416	S	Senate	10/02/2015	02/11/2016	09/02/2015	D	NM	2	REFERRED
HRES535	HRES	House	20/11/2015	11/01/2017	19/11/2015	R	NY	3	REFERRED
S3130	S	Senate	07/07/2016	30/12/2016	06/07/2016	D	MA	2	REFERRED
SRES291	SRES	Senate	22/10/2015	02/11/2016	21/10/2015	R	FL	3	REFERRED
HR741	HR	House	05/02/2015	02/11/2016	04/02/2015	D	NY	6	REFERRED
HR1411	HR	House	18/03/2015	02/11/2016	17/03/2015	D	OH	3	REFERRED
S2921	S	Senate	12/05/2016	15/02/2017	11/05/2016	R	GA	6	REFERRED
HR6385	HR	House	19/11/2016	29/11/2016	18/11/2016	D	FL	3	REFERRED
HR1671	HR	House	27/03/2015	20/01/2017	26/03/2015	R	SC	8	REFERRED
HR304	HR	House	14/01/2015	02/11/2016	13/01/2015	D	VA	3	REFERRED
HCONRES133	HCONRES	House	25/05/2016	11/01/2017	24/05/2016	R	FL	4	REFERRED
HR2576	HR	House	27/05/2015	21/01/2017	26/05/2015	R	IL	47	Passed
S490	S	Senate	13/02/2015	02/11/2016	12/02/2015	R	OK	2	REFERRED
HRES763	HRES	House	28/05/2016	11/01/2017	27/05/2016	D	TX	3	REFERRED
HR5794	HR	House	15/07/2016	13/02/2017	14/07/2016	D	IL	4	REFERRED
HJRES56	HJRES	House	23/05/2015	11/01/2017	22/05/2015	R	SC	6	REFERRED
HR274	HR	House	13/01/2015	02/11/2016	12/01/2015	D	IL	12	REFERRED
HR3004	HR	House	10/07/2015	06/01/2017	09/07/2015	D	SC	34	Passed
HR3255	HR	House	29/07/2015	02/11/2016	28/07/2015	R	TX	3	REFERRED
S751	S	Senate	18/03/2015	02/11/2016	17/03/2015	R	SD	3	REFERRED
SRES577	SRES	Senate	27/09/2016	02/11/2016	26/09/2016	R	AK	3	REFERRED
S1186	S	Senate	05/05/2015	02/11/2016	04/05/2015	D	OR	2	REFERRED
HCONRES74	HCONRES	House	09/09/2015	20/01/2017	08/09/2015	D	IL	14	REFERRED
S1807	S	Senate	22/07/2015	02/11/2016	21/07/2015	R	MT	2	REFERRED
HR2096	HR	House	30/04/2015	30/12/2016	29/04/2015	R	WA	7	REFERRED
HR5429	HR	House	10/06/2016	02/03/2017	09/06/2016	R	NJ	10	REFERRED
HR1369	HR	House	17/03/2015	24/12/2016	16/03/2015	R	IN	8	REFERRED
HRES297	HRES	House	04/06/2015	11/01/2017	03/06/2015	D	CA	3	REFERRED
S545	S	Senate	25/02/2015	02/11/2016	24/02/2015	R	SD	2	REFERRED
S2540	S	Senate	12/02/2016	15/02/2017	11/02/2016	D	NV	2	REFERRED
HR3523	HR	House	17/09/2015	02/11/2016	16/09/2015	D	CA	4	REFERRED
HR4703	HR	House	04/03/2016	02/11/2016	03/03/2016	R	MO	4	REFERRED
HR5177	HR	House	11/05/2016	08/12/2016	10/05/2016	R	FL	4	REFERRED
HR5876	HR	House	15/07/2016	08/12/2016	14/07/2016	D	IL	5	REFERRED
HR4860	HR	House	24/03/2016	02/11/2016	23/03/2016	D	RI	8	REFERRED
HR2787	HR	House	16/06/2015	02/11/2016	15/06/2015	R	MT	4	REFERRED
S2154	S	Senate	08/10/2015	02/11/2016	07/10/2015	D	NH	2	REFERRED
HR1902	HR	House	22/04/2015	02/11/2016	21/04/2015	D	WI	4	REFERRED
HR279	HR	House	13/01/2015	02/11/2016	12/01/2015	R	OH	4	REFERRED
HR5885	HR	House	15/07/2016	09/01/2017	14/07/2016	D	CA	5	REFERRED
SRES176	SRES	Senate	12/05/2015	15/02/2017	11/05/2015	D	MA	2	REFERRED
HR3058	HR	House	15/07/2015	14/01/2017	14/07/2015	R	PA	3	REFERRED
HR3863	HR	House	30/10/2015	02/11/2016	29/10/2015	D	NY	4	REFERRED
S2627	S	Senate	04/03/2016	02/11/2016	03/03/2016	R	NV	3	REFERRED
S3104	S	Senate	29/06/2016	03/11/2016	28/06/2016	D	MA	2	REFERRED
HR3495	HR	House	12/09/2015	21/01/2017	11/09/2015	R	WI	22	REFERRED
S2041	S	Senate	17/09/2015	02/11/2016	16/09/2015	D	PA	2	REFERRED
HR3212	HR	House	28/07/2015	06/01/2017	23/07/2015	D	OR	11	REFERRED
S2813	S	Senate	19/04/2016	15/02/2017	18/04/2016	D	CT	2	REFERRED
HR3501	HR	House	12/09/2015	02/11/2016	11/09/2015	D	NY	4	REFERRED
HR4461	HR	House	05/02/2016	02/11/2016	04/02/2016	R	GA	3	REFERRED
HR537	HR	House	27/01/2015	02/11/2016	26/01/2015	R	AR	9	REFERRED
S3144	S	Senate	08/07/2016	14/12/2016	07/07/2016	D	NJ	2	REFERRED
HR945	HR	House	13/02/2015	02/11/2016	12/02/2015	R	WY	4	REFERRED
S1203	S	Senate	07/05/2015	17/01/2017	06/05/2015	R	NV	20	REFERRED
HR3092	HR	House	17/07/2015	02/11/2016	16/07/2015	D	CA	6	REFERRED
HR3881	HR	House	04/11/2015	06/01/2017	03/11/2015	R	PA	22	REFERRED
S2868	S	Senate	28/04/2016	02/12/2016	27/04/2016	R	SC	3	REFERRED
HR1809	HR	House	16/04/2015	02/11/2016	15/04/2015	D	CT	5	REFERRED
HRES496	HRES	House	28/10/2015	11/01/2017	27/10/2015	D	PA	3	REFERRED
HR4935	HR	House	14/04/2016	02/11/2016	13/04/2016	D	MA	3	REFERRED
HR5041	HR	House	22/04/2016	02/11/2016	21/04/2016	R	AZ	4	REFERRED
HR1574	HR	House	25/03/2015	02/11/2016	24/03/2015	D	IN	4	REFERRED
S2957	S	Senate	20/05/2016	15/02/2017	19/05/2016	D	FL	2	REFERRED
HR3735	HR	House	10/10/2015	20/01/2017	09/10/2015	D	NC	27	Passed
SJRES28	SJRES	Senate	11/12/2015	02/11/2016	10/12/2015	R	AZ	14	REFERRED
HR3248	HR	House	29/07/2015	02/11/2016	28/07/2015	R	NE	3	REFERRED
SRES23	SRES	Senate	09/01/2015	02/11/2016	08/01/2015	R	KY	3	REFERRED
HR5359	HR	House	27/05/2016	02/11/2016	26/05/2016	D	CA	3	REFERRED
HR5788	HR	House	15/07/2016	13/12/2016	14/07/2016	R	WV	3	REFERRED
HR6058	HR	House	16/09/2016	16/12/2016	15/09/2016	D	RI	3	REFERRED
HR1888	HR	House	17/04/2015	02/11/2016	16/04/2015	R	NY	4	REFERRED
HR5618	HR	House	02/07/2016	02/11/2016	01/07/2016	R	MI	4	REFERRED
HRES35	HRES	House	15/01/2015	11/01/2017	14/01/2015	D	IL	3	REFERRED
S872	S	Senate	27/03/2015	02/11/2016	26/03/2015	R	AK	3	REFERRED
HR1827	HR	House	16/04/2015	02/11/2016	15/04/2015	D	CA	4	REFERRED
HR4801	HR	House	18/03/2016	02/11/2016	17/03/2016	D	NM	7	REFERRED
HR6137	HR	House	23/09/2016	02/11/2016	22/09/2016	R	LA	3	REFERRED
S2356	S	Senate	04/12/2015	02/11/2016	03/12/2015	I	ME	2	REFERRED
S1418	S	Senate	22/05/2015	02/11/2016	21/05/2015	R	IA	2	REFERRED
SRES408	SRES	Senate	18/03/2016	02/11/2016	17/03/2016	R	AL	3	REFERRED
HR2245	HR	House	09/05/2015	02/11/2016	08/05/2015	R	NC	4	REFERRED
S1003	S	Senate	17/04/2015	02/11/2016	16/04/2015	R	ME	2	REFERRED
S2798	S	Senate	14/04/2016	02/11/2016	13/04/2016	R	OK	2	REFERRED
HR6502	HR	House	09/12/2016	20/12/2016	08/12/2016	D	IL	3	REFERRED
S2795	S	Senate	14/04/2016	08/11/2016	13/04/2016	R	OK	7	REFERRED
S2961	S	Senate	20/05/2016	23/01/2017	19/05/2016	D	CT	2	REFERRED
HR1633	HR	House	26/03/2015	11/01/2017	25/03/2015	R	GA	18	REFERRED
HR2093	HR	House	30/04/2015	17/01/2017	29/04/2015	R	TX	6	REFERRED
HRES67	HRES	House	03/02/2015	11/01/2017	02/02/2015	D	CT	3	REFERRED
HR31	HR	House	07/01/2015	14/02/2017	06/01/2015	R	AL	7	REFERRED
HRES724	HRES	House	12/05/2016	11/01/2017	11/05/2016	D	TX	4	REFERRED
HR3605	HR	House	25/09/2015	15/11/2016	24/09/2015	D	CA	7	REFERRED
S3264	S	Senate	15/07/2016	09/03/2017	14/07/2016	D	NJ	2	REFERRED
HR1566	HR	House	25/03/2015	02/11/2016	24/03/2015	R	TX	6	REFERRED
S2508	S	Senate	05/02/2016	22/12/2016	04/02/2016	D	NM	6	REFERRED
S1719	S	Senate	09/07/2015	15/02/2017	08/07/2015	R	ME	11	REFERRED
HR5978	HR	House	10/09/2016	20/01/2017	09/09/2016	R	CA	14	REFERRED
S2075	S	Senate	25/09/2015	15/02/2017	24/09/2015	D	OH	2	REFERRED
SRES586	SRES	Senate	29/09/2016	11/11/2016	28/09/2016	D	MN	3	REFERRED
HR6073	HR	House	21/09/2016	12/01/2017	20/09/2016	D	GA	8	REFERRED
SRES332	SRES	Senate	11/12/2015	02/11/2016	09/12/2015	D	MD	2	REFERRED
HR3990	HR	House	06/11/2015	02/11/2016	05/11/2015	D	CA	3	REFERRED
HRES370	HRES	House	23/07/2015	11/01/2017	22/07/2015	R	GA	13	REFERRED
HCONRES111	HCONRES	House	03/02/2016	07/03/2017	02/02/2016	R	PA	14	REFERRED
HRES715	HRES	House	30/04/2016	11/01/2017	29/04/2016	R	NC	4	REFERRED
SRES153	SRES	Senate	29/04/2015	02/11/2016	28/04/2015	R	TN	3	REFERRED
S1145	S	Senate	01/05/2015	02/11/2016	30/04/2015	D	PA	2	REFERRED
HR4054	HR	House	18/11/2015	02/11/2016	17/11/2015	D	CA	9	REFERRED
S3218	S	Senate	15/07/2016	03/11/2016	14/07/2016	R	MS	2	REFERRED
HR2446	HR	House	20/05/2015	21/01/2017	19/05/2015	R	KY	7	REFERRED
HR929	HR	House	13/02/2015	02/11/2016	12/02/2015	D	RI	4	REFERRED
HR3293	HR	House	30/07/2015	09/01/2017	29/07/2015	R	TX	37	REFERRED
HR670	HR	House	04/02/2015	21/01/2017	03/02/2015	R	PA	20	REFERRED
HR4576	HR	House	13/02/2016	14/01/2017	12/02/2016	R	AS	19	REFERRED
S28	S	Senate	07/01/2015	15/02/2017	06/01/2015	D	CA	2	REFERRED
HR3199	HR	House	28/07/2015	02/11/2016	23/07/2015	R	VA	3	REFERRED
HR3530	HR	House	17/09/2015	02/11/2016	16/09/2015	D	CA	7	REFERRED
HR1922	HR	House	22/04/2015	02/11/2016	21/04/2015	D	NY	7	REFERRED
HR6083	HR	House	21/09/2016	02/11/2016	20/09/2016	D	NY	3	REFERRED
S2107	S	Senate	01/10/2015	02/11/2016	30/09/2015	D	RI	2	REFERRED
HRES639	HRES	House	15/03/2016	11/01/2017	14/03/2016	R	WI	18	REFERRED
S3146	S	Senate	08/07/2016	22/02/2017	07/07/2016	D	NJ	2	REFERRED
HR5751	HR	House	14/07/2016	03/11/2016	13/07/2016	R	UT	4	REFERRED
HR5593	HR	House	29/06/2016	17/12/2016	28/06/2016	D	MD	3	REFERRED
HR206	HR	House	09/01/2015	02/11/2016	08/01/2015	R	GA	7	REFERRED
SRES374	SRES	Senate	25/02/2016	15/02/2017	24/02/2016	R	KY	5	REFERRED
HR3515	HR	House	17/09/2015	02/11/2016	16/09/2015	R	NJ	4	REFERRED
HR2761	HR	House	13/06/2015	02/11/2016	12/06/2015	R	NC	4	REFERRED
HR489	HR	House	23/01/2015	02/11/2016	22/01/2015	R	TX	4	REFERRED
SRES301	SRES	Senate	30/10/2015	02/11/2016	30/10/2015	R	AK	2	REFERRED
HR1496	HR	House	23/03/2015	02/11/2016	19/03/2015	D	NY	4	REFERRED
HR2564	HR	House	22/05/2015	02/11/2016	21/05/2015	D	VT	9	REFERRED
HR6268	HR	House	29/09/2016	02/11/2016	28/09/2016	D	CA	4	REFERRED
HRES431	HRES	House	19/09/2015	11/01/2017	18/09/2015	R	VA	3	REFERRED
HR1597	HR	House	26/03/2015	02/11/2016	25/03/2015	R	TX	8	REFERRED
SRES214	SRES	Senate	26/06/2015	02/11/2016	25/06/2015	D	CA	2	REFERRED
HR1780	HR	House	15/04/2015	02/11/2016	14/04/2015	D	AL	3	REFERRED
HR2567	HR	House	22/05/2015	02/11/2016	21/05/2015	R	MT	3	REFERRED
S1903	S	Senate	31/07/2015	02/11/2016	30/07/2015	D	NJ	2	REFERRED
HR4309	HR	House	19/12/2015	02/11/2016	18/12/2015	D	MP	3	REFERRED
S1006	S	Senate	17/04/2015	15/02/2017	16/04/2015	D	CA	2	REFERRED
S2396	S	Senate	11/12/2015	02/11/2016	10/12/2015	R	GA	2	REFERRED
HR459	HR	House	22/01/2015	02/11/2016	21/01/2015	R	CO	4	REFERRED
HR6463	HR	House	08/12/2016	12/12/2016	07/12/2016	R	NY	3	REFERRED
HR252	HR	House	10/01/2015	02/11/2016	09/01/2015	D	TX	5	REFERRED
S1285	S	Senate	12/05/2015	02/11/2016	11/05/2015	D	ND	3	REFERRED
S1789	S	Senate	17/07/2015	15/02/2017	16/07/2015	R	FL	6	REFERRED
SRES496	SRES	Senate	17/06/2016	15/02/2017	16/06/2016	D	FL	3	REFERRED
HR3441	HR	House	05/08/2015	21/01/2017	04/08/2015	R	WA	4	REFERRED
HR1208	HR	House	04/03/2015	02/11/2016	03/03/2015	D	CA	4	REFERRED
S1752	S	Senate	14/07/2015	02/11/2016	13/07/2015	R	AZ	2	REFERRED
HR5148	HR	House	30/04/2016	06/01/2017	29/04/2016	D	MA	4	REFERRED
S300	S	Senate	30/01/2015	02/11/2016	29/01/2015	R	KY	2	REFERRED
HR4540	HR	House	12/02/2016	02/11/2016	11/02/2016	R	AL	9	REFERRED
S732	S	Senate	13/03/2015	02/11/2016	12/03/2015	D	MT	2	REFERRED
HCONRES97	HCONRES	House	20/11/2015	11/01/2017	19/11/2015	R	PA	6	REFERRED
S3000	S	Senate	27/05/2016	20/01/2017	26/05/2016	R	MS	4	REFERRED
HR2949	HR	House	08/07/2015	02/11/2016	07/07/2015	R	NC	3	REFERRED
HRES474	HRES	House	10/10/2015	14/01/2017	09/10/2015	D	MN	6	REFERRED
S2083	S	Senate	29/09/2015	08/11/2016	28/09/2015	R	NC	7	REFERRED
HR4615	HR	House	26/02/2016	02/11/2016	25/02/2016	D	CA	3	REFERRED
HR6002	HR	House	14/09/2016	09/12/2016	13/09/2016	D	MA	4	REFERRED
HR2799	HR	House	18/06/2015	14/01/2017	17/06/2015	R	VA	7	REFERRED
HR4006	HR	House	17/11/2015	02/11/2016	16/11/2015	R	VA	5	REFERRED
HR4782	HR	House	18/03/2016	24/12/2016	17/03/2016	R	LA	12	REFERRED
HR5127	HR	House	30/04/2016	23/02/2017	29/04/2016	R	VA	4	REFERRED
S2769	S	Senate	08/04/2016	02/11/2016	07/04/2016	D	NY	2	REFERRED
S1074	S	Senate	24/04/2015	15/02/2017	23/04/2015	D	WI	2	REFERRED
HRES317	HRES	House	17/06/2015	11/01/2017	16/06/2015	D	NJ	3	REFERRED
S1281	S	Senate	12/05/2015	02/11/2016	11/05/2015	D	NM	2	REFERRED
HR3736	HR	House	10/10/2015	02/11/2016	09/10/2015	D	OR	4	REFERRED
S888	S	Senate	27/03/2015	02/11/2016	26/03/2015	D	HI	3	REFERRED
HR3283	HR	House	30/07/2015	11/01/2017	29/07/2015	R	ME	7	REFERRED
S1488	S	Senate	04/06/2015	02/11/2016	03/06/2015	D	FL	2	REFERRED
S1211	S	Senate	07/05/2015	15/02/2017	06/05/2015	R	MS	2	REFERRED
S1873	S	Senate	29/07/2015	11/01/2017	28/07/2015	R	AZ	6	REFERRED
S3298	S	Senate	08/09/2016	03/11/2016	07/09/2016	D	NH	2	REFERRED
SRES467	SRES	Senate	17/05/2016	02/11/2016	16/05/2016	R	MS	3	REFERRED
HR983	HR	House	14/02/2015	02/11/2016	13/02/2015	D	PA	4	REFERRED
HR2173	HR	House	01/05/2015	02/11/2016	30/04/2015	D	CA	4	REFERRED
HR3695	HR	House	07/10/2015	02/11/2016	06/10/2015	R	NY	6	REFERRED
S47	S	Senate	08/01/2015	02/11/2016	07/01/2015	R	LA	2	REFERRED
HR4253	HR	House	16/12/2015	03/01/2017	15/12/2015	D	FL	5	REFERRED
HR5803	HR	House	15/07/2016	27/02/2017	14/07/2016	R	NV	3	REFERRED
HR1583	HR	House	25/03/2015	30/12/2016	24/03/2015	R	NV	3	REFERRED
S136	S	Senate	09/01/2015	20/01/2017	08/01/2015	D	OR	28	Passed
S1836	S	Senate	23/07/2015	02/11/2016	22/07/2015	R	OK	2	REFERRED
HR5680	HR	House	08/07/2016	02/11/2016	07/07/2016	R	AZ	4	REFERRED
HRES415	HRES	House	11/09/2015	11/01/2017	10/09/2015	D	MN	3	REFERRED
HR6380	HR	House	19/11/2016	15/12/2016	18/11/2016	R	TX	4	REFERRED
HR1858	HR	House	17/04/2015	02/11/2016	16/04/2015	D	IL	4	REFERRED
HR1802	HR	House	16/04/2015	02/11/2016	15/04/2015	R	WV	4	REFERRED
HRES902	HRES	House	29/09/2016	11/01/2017	28/09/2016	R	FL	3	REFERRED
HR4076	HR	House	19/11/2015	02/11/2016	18/11/2015	R	OH	4	REFERRED
HRES791	HRES	House	17/06/2016	11/01/2017	16/06/2016	R	MI	6	REFERRED
HR2834	HR	House	19/06/2015	11/01/2017	18/06/2015	R	PA	6	REFERRED
S540	S	Senate	25/02/2015	02/11/2016	24/02/2015	R	ME	2	REFERRED
S2861	S	Senate	28/04/2016	02/11/2016	27/04/2016	R	SD	2	REFERRED
HR5232	HR	House	14/05/2016	15/11/2016	13/05/2016	D	CT	6	REFERRED
S187	S	Senate	17/01/2015	02/11/2016	16/01/2015	D	MA	2	REFERRED
S231	S	Senate	22/01/2015	02/11/2016	22/01/2015	R	PA	3	REFERRED
SRES226	SRES	Senate	22/07/2015	02/11/2016	21/07/2015	R	TX	2	REFERRED
HR5347	HR	House	27/05/2016	15/11/2016	26/05/2016	R	IL	4	REFERRED
HR5484	HR	House	16/06/2016	07/01/2017	15/06/2016	R	FL	12	REFERRED
HR2831	HR	House	19/06/2015	16/02/2017	18/06/2015	R	VA	12	REFERRED
HR3874	HR	House	03/11/2015	02/11/2016	02/11/2015	R	TX	3	REFERRED
HR36	HR	House	07/01/2015	14/02/2017	06/01/2015	R	AZ	27	REFERRED
S1869	S	Senate	28/07/2015	30/11/2016	27/07/2015	D	DE	6	REFERRED
S335	S	Senate	03/02/2015	08/11/2016	02/02/2015	R	IA	6	REFERRED
HR1976	HR	House	23/04/2015	02/11/2016	22/04/2015	D	DC	7	REFERRED
S2963	S	Senate	20/05/2016	14/02/2017	19/05/2016	D	MA	2	REFERRED
HR6319	HR	House	16/11/2016	07/03/2017	15/11/2016	D	CA	4	REFERRED
HJRES20	HJRES	House	13/01/2015	11/01/2017	12/01/2015	R	MS	8	REFERRED
SRES446	SRES	Senate	28/04/2016	02/11/2016	27/04/2016	D	MN	3	REFERRED
HR1352	HR	House	11/03/2015	17/01/2017	10/03/2015	D	FL	9	REFERRED
HR2606	HR	House	03/06/2015	02/11/2016	02/06/2015	R	MO	4	REFERRED
HR5297	HR	House	20/05/2016	02/11/2016	19/05/2016	R	NC	3	REFERRED
HR6045	HR	House	16/09/2016	01/03/2017	15/09/2016	R	OH	6	REFERRED
HR4788	HR	House	18/03/2016	30/12/2016	17/03/2016	D	NC	3	REFERRED
S1564	S	Senate	12/06/2015	02/11/2016	11/06/2015	I	VT	2	REFERRED
HR4211	HR	House	11/12/2015	02/11/2016	10/12/2015	R	CA	4	REFERRED
HCONRES158	HCONRES	House	22/09/2016	11/01/2017	21/09/2016	D	GA	4	REFERRED
HR6107	HR	House	22/09/2016	23/11/2016	21/09/2016	D	CA	4	REFERRED
S26	S	Senate	07/01/2015	15/02/2017	06/01/2015	D	CT	2	REFERRED
S3258	S	Senate	15/07/2016	15/11/2016	14/07/2016	D	IN	2	REFERRED
HR4386	HR	House	14/01/2016	05/01/2017	13/01/2016	D	WA	6	REFERRED
HRES40	HRES	House	22/01/2015	17/01/2017	21/01/2015	D	CA	6	REFERRED
S1525	S	Senate	09/06/2015	24/11/2016	08/06/2015	R	UT	2	REFERRED
HR526	HR	House	27/01/2015	11/01/2017	26/01/2015	R	TX	10	REFERRED
S3479	S	Senate	18/11/2016	17/12/2016	17/11/2016	D	NJ	2	REFERRED
HR1453	HR	House	19/03/2015	09/12/2016	18/03/2015	R	CA	7	REFERRED
HRES868	HRES	House	15/09/2016	11/01/2017	14/09/2016	R	MN	4	REFERRED
HR932	HR	House	13/02/2015	17/01/2017	12/02/2015	D	CT	8	REFERRED
S599	S	Senate	27/02/2015	15/02/2017	26/02/2015	D	MD	27	Passed
S2291	S	Senate	18/11/2015	15/02/2017	17/11/2015	R	IL	3	REFERRED
HR4397	HR	House	29/01/2016	02/11/2016	28/01/2016	D	WI	4	REFERRED
HR965	HR	House	14/02/2015	02/11/2016	13/02/2015	D	NJ	4	REFERRED
HRES347	HRES	House	08/07/2015	24/01/2017	07/07/2015	R	WA	11	REFERRED
HR6414	HR	House	01/12/2016	11/01/2017	30/11/2016	D	NY	3	REFERRED
S356	S	Senate	05/02/2015	15/02/2017	04/02/2015	R	UT	3	REFERRED
HR435	HR	House	22/01/2015	07/02/2017	21/01/2015	R	UT	4	REFERRED
HR845	HR	House	11/02/2015	06/01/2017	10/02/2015	R	WY	30	Passed
S621	S	Senate	03/03/2015	02/11/2016	02/03/2015	D	CA	2	REFERRED
HR2763	HR	House	13/06/2015	02/11/2016	12/06/2015	D	CA	4	REFERRED
HR4616	HR	House	26/02/2016	09/12/2016	25/02/2016	D	NY	9	REFERRED
